year,id,state,age,pid_3,race_7,educ_6,gender,understanding_poli_issue,interest_public_affairs,income_group,marital_stat,trust_ppl,religion_importance,traditional_values,abortion_allowed,environment_regulation,defense_spending,protect_homosexuals,immigrants_change6,gun_control,treatment,nationality,race,pid,education
2020,2020217396,FL,80,3,1,6,Female,Very well,,34 to 67 percentile,Widowed,Most of the time,"Yes, important",Agree strongly,The law should permit abortion for reasons other than,2,4,Favor,Decreased a little,More difficult,Treatment3,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020211596,MN,41,3,1,6,Male,Slightly well,,68 to 95 percentile,Married,Once in a while,Little to no importance,Disagree somewhat,"By law, abortion should never be permitted",5,Greatly decrease defense spending,Favor,Decreased a little,Make it easier,Treatment3,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020528652,WI,24,3,1,4,Male,Moderately well,,34 to 67 percentile,Never married,Once in a while,Little to no importance,Neither agree nor disagree,"The law should permit abortion only in case of rape,",DK; haven't thought much about it,DK; haven't thought much about it,Favor,Same as now,Keep these rules about the same,Treatment4,American,White non-Hispanic,Republican,"12 grades, diploma or equivalency plus non-academic"
2020,2020459190,TX,47,1,2,5,Female,Slightly well,,0 to 16 percentile,Separated,Once in a while,Little to no importance,Neither agree nor disagree,"The law should permit abortion only in case of rape,",Much tougher regulations to protet the environment,Greatly increase defense spending,Favor,Increased a lot,More difficult,Treatment3,American,Black non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020453833,CA,37,3,2,4,Male,Extremely well,,34 to 67 percentile,Married,About half the time,"Yes, important",Agree strongly,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,4,Favor,Decreased a lot,Make it easier,Treatment2,American,Black non-Hispanic,Republican,"12 grades, diploma or equivalency plus non-academic"
2020,2020426718,SC,62,2,1,4,Female,Moderately well,,0 to 16 percentile,Divorced,Most of the time,"Yes, important",Neither agree nor disagree,"The law should permit abortion only in case of rape,",Much tougher regulations to protet the environment,4,Favor,Decreased a little,More difficult,Treatment2,American,White non-Hispanic,Independent,"12 grades, diploma or equivalency plus non-academic"
2020,2020351340,NY,61,3,1,2,Female,Extremely well,,17 to 33 percentile,Separated,Most of the time,"Yes, important",Agree strongly,"By law, a woman should always be able to obtain an",5,4,Favor,Decreased a lot,More difficult,Treatment2,American,White non-Hispanic,Republican,"9-12 grades ('high school'), no diploma/equivalency; ; less than high school"
2020,2020360290,AL,48,1,2,6,Female,Very well,,68 to 95 percentile,Married,Once in a while,"Yes, important",Disagree strongly,"The law should permit abortion only in case of rape,",3,5,Favor,Same as now,More difficult,Treatment3,American,Black non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020300397,OR,0,1,1,6,Male,Very well,,68 to 95 percentile,Married,Most of the time,Little to no importance,Disagree somewhat,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,3,Favor,Increased a lot,More difficult,Treatment4,American,White non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020226185,CT,75,3,1,6,Female,Moderately well,,17 to 33 percentile,Divorced,About half the time,"Yes, important",Agree somewhat,The law should permit abortion for reasons other than,5,DK; haven't thought much about it,Favor,Same as now,More difficult,Treatment4,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020301284,CA,34,3,5,5,Female,Moderately well,,34 to 67 percentile,Married,About half the time,"Yes, important",Agree somewhat,The law should permit abortion for reasons other than,DK; haven't thought much about it,Greatly increase defense spending,Favor,Same as now,Keep these rules about the same,Treatment3,American,Hispanic,Republican,"Some college, no degree; junior/community college"
2020,2020361248,CA,29,1,3,6,Female,Moderately well,,96 to 100 percentile,Never married,Most of the time,"Yes, important",Disagree strongly,"By law, a woman should always be able to obtain an",2,3,Favor,Decreased a little,More difficult,Treatment2,American,"Asian or Pacific Islander, non-Hispanic",Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020436043,NY,39,3,5,5,Female,Very well,,34 to 67 percentile,Married,Once in a while,"Yes, important",Agree somewhat,"The law should permit abortion only in case of rape,",DK; haven't thought much about it,Greatly increase defense spending,Favor,Decreased a little,Keep these rules about the same,Treatment2,American,Hispanic,Republican,"Some college, no degree; junior/community college"
2020,2020341527,OR,19,2,5,2,Female,Slightly well,,0 to 16 percentile,Never married,Never,Little to no importance,Neither agree nor disagree,"The law should permit abortion only in case of rape,",DK; haven't thought much about it,DK; haven't thought much about it,Oppose,Increased a lot,Keep these rules about the same,Treatment1,American,Hispanic,Independent,"9-12 grades ('high school'), no diploma/equivalency; ; less than high school"
2020,2020306357,OR,57,2,4,6,Male,Very well,,0 to 16 percentile,Never married,Most of the time,Little to no importance,Agree strongly,"The law should permit abortion only in case of rape,",2,2,Oppose,Decreased a little,Make it easier,Treatment1,American,American Indian or Alaska Native non-Hispanic,Independent,BA level degrees; advanced degrees incl. LLB
2020,2020441236,CA,62,1,1,3,Female,Moderately well,,68 to 95 percentile,Divorced,About half the time,Little to no importance,Neither agree nor disagree,"By law, a woman should always be able to obtain an",DK; haven't thought much about it,5,Favor,Same as now,More difficult,Treatment2,American,White non-Hispanic,Democrat,"12 grades, diploma or equivalency"
2020,2020202301,MO,71,1,1,5,Male,Moderately well,,0 to 16 percentile,Married,About half the time,"Yes, important",Agree strongly,The law should permit abortion for reasons other than,Much tougher regulations to protet the environment,DK; haven't thought much about it,Favor,Same as now,Keep these rules about the same,Treatment2,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020348979,OH,65,3,1,6,Male,Extremely well,,68 to 95 percentile,Married,Most of the time,"Yes, important",Agree strongly,The law should permit abortion for reasons other than,Regulations already too much of a burden on business,6,Favor,Increased a lot,Keep these rules about the same,Treatment2,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020217884,MI,53,3,1,5,Male,No response,,17 to 33 percentile,Married,Most of the time,"Yes, important",No response,"The law should permit abortion only in case of rape,",DK; haven't thought much about it,DK; haven't thought much about it,Favor,No response,No response,Treatment3,American,White non-Hispanic,Republican,"Some college, no degree; junior/community college"
2020,2020316064,CA,41,1,5,6,Female,Slightly well,,0 to 16 percentile,Married,About half the time,"Yes, important",Neither agree nor disagree,The law should permit abortion for reasons other than,Much tougher regulations to protet the environment,4,Favor,Decreased a little,More difficult,Treatment2,American,Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020229016,GA,0,3,1,5,Female,Very well,,No response,Married,Most of the time,"Yes, important",Agree somewhat,"The law should permit abortion only in case of rape,",5,5,No response,Same as now,Keep these rules about the same,Treatment1,American,White non-Hispanic,Republican,"Some college, no degree; junior/community college"
2020,2020504960,MO,62,2,1,5,Male,Moderately well,,96 to 100 percentile,Widowed,Once in a while,"Yes, important",Agree somewhat,"The law should permit abortion only in case of rape,",DK; haven't thought much about it,DK; haven't thought much about it,Favor,Same as now,Make it easier,Treatment2,American,White non-Hispanic,Independent,"Some college, no degree; junior/community college"
2020,2020349408,KS,35,1,1,6,Male,Moderately well,,34 to 67 percentile,Married,About half the time,Little to no importance,Neither agree nor disagree,The law should permit abortion for reasons other than,Much tougher regulations to protet the environment,3,Favor,Increased a little,More difficult,Treatment4,American,White non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020219019,GA,52,1,2,5,Female,Very well,,0 to 16 percentile,Never married,Once in a while,"Yes, important",Agree strongly,"By law, a woman should always be able to obtain an",Much tougher regulations to protet the environment,5,Favor,Decreased a lot,More difficult,Treatment3,American,Black non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020529792,IN,29,1,2,6,Male,Extremely well,,17 to 33 percentile,Married,Never,Little to no importance,Agree strongly,"By law, a woman should always be able to obtain an",DK; haven't thought much about it,6,Oppose,Decreased a lot,More difficult,Treatment1,American,Black non-Hispanic,Democrat,BA level degrees; advanced degrees incl. LLB
2020,2020336105,MO,76,1,1,5,Female,Moderately well,,34 to 67 percentile,Married,Most of the time,"Yes, important",Agree somewhat,DK; other,2,5,Favor,Decreased a little,More difficult,Treatment3,American,White non-Hispanic,Democrat,"Some college, no degree; junior/community college"
2020,2020215796,SC,76,3,1,6,Female,Slightly well,,34 to 67 percentile,Married,Once in a while,"Yes, important",Agree strongly,"By law, abortion should never be permitted",4,4,Oppose,Decreased a lot,Keep these rules about the same,Treatment3,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020206723,SC,53,3,1,6,Male,Extremely well,,34 to 67 percentile,Married,About half the time,"Yes, important",Neither agree nor disagree,"By law, a woman should always be able to obtain an",Regulations already too much of a burden on business,5,Favor,Decreased a little,Make it easier,Treatment4,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020208668,VA,68,3,1,6,Male,Moderately well,,68 to 95 percentile,Divorced,Most of the time,"Yes, important",Agree strongly,"By law, abortion should never be permitted",5,5,Favor,Same as now,Keep these rules about the same,Treatment4,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020411709,TX,38,3,1,5,Female,Moderately well,,68 to 95 percentile,Married,Once in a while,"Yes, important",Neither agree nor disagree,"By law, a woman should always be able to obtain an",4,4,Favor,Same as now,Keep these rules about the same,Treatment2,American,White non-Hispanic,Republican,"Some college, no degree; junior/community college"
2020,2020340517,ND,26,3,1,5,Male,Moderately well,,68 to 95 percentile,Never married,Most of the time,Little to no importance,Agree strongly,"The law should permit abortion only in case of rape,",4,4,Favor,Decreased a lot,Keep these rules about the same,Treatment4,American,White non-Hispanic,Republican,"Some college, no degree; junior/community college"
2020,2020454096,IN,36,3,1,6,Female,Very well,,34 to 67 percentile,Married,Never,"Yes, important",Agree strongly,"By law, abortion should never be permitted",5,6,Favor,Decreased a little,Keep these rules about the same,Treatment3,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
2020,2020219170,CA,80,3,1,6,Female,Not well at all,,34 to 67 percentile,Divorced,Most of the time,"Yes, important",Agree somewhat,The law should permit abortion for reasons other than,DK; haven't thought much about it,5,Favor,Decreased a little,More difficult,Treatment3,American,White non-Hispanic,Republican,BA level degrees; advanced degrees incl. LLB
